timestamp,total_ms,conv_ms,dc_ms,fc_ms,pool_ms,add_ms,mul_ms
2026-05-26 14:32:51,352,324,27,0,0,0,0
2026-05-26 14:32:52,350,322,26,0,0,0,0
2026-05-26 14:32:52,352,324,27,0,0,0,0
2026-05-26 14:32:52,352,324,26,0,0,0,0
2026-05-26 14:32:53,350,322,26,0,0,0,0
2026-05-26 14:32:53,352,323,27,0,0,0,0
2026-05-26 14:32:54,352,323,27,0,0,0,0
2026-05-26 14:32:54,352,324,26,0,0,0,0
2026-05-26 14:32:54,351,323,27,0,0,0,0
2026-05-26 14:32:55,352,324,27,0,0,0,0
2026-05-26 14:32:55,350,322,27,0,0,0,0
2026-05-26 14:32:55,353,325,27,0,0,0,0
2026-05-26 14:32:56,350,322,26,0,0,0,0
2026-05-26 14:32:56,353,325,27,0,0,0,0
2026-05-26 14:32:56,353,325,27,0,0,0,0
2026-05-26 14:38:12,351,323,26,0,0,0,0
2026-05-26 14:38:13,351,324,26,0,0,0,0
2026-05-26 14:38:13,350,322,26,0,0,0,0
2026-05-26 14:38:13,352,324,26,0,0,0,0
2026-05-26 14:38:14,351,323,26,0,0,0,0
2026-05-26 14:38:14,352,324,27,0,0,0,0
2026-05-26 14:38:15,352,324,26,0,0,0,0
2026-05-26 14:38:15,352,324,26,0,0,0,0
2026-05-26 14:38:15,352,324,26,0,0,0,0
2026-05-26 14:38:16,352,323,27,0,0,0,0
2026-05-26 14:38:16,353,325,27,0,0,0,0
2026-05-26 14:38:16,351,323,27,0,0,0,0
2026-05-26 14:38:17,351,323,27,0,0,0,0
2026-05-26 14:38:17,351,322,27,0,0,0,0
2026-05-26 14:38:17,352,324,27,0,0,0,0
2026-05-26 14:38:18,351,323,27,0,0,0,0
2026-05-26 14:38:18,352,324,27,0,0,0,0
2026-05-26 14:38:19,351,323,27,0,0,0,0
2026-05-26 14:38:19,350,323,26,0,0,0,0
2026-05-26 14:38:19,351,323,27,0,0,0,0
2026-05-26 14:38:20,352,324,27,0,0,0,0
2026-05-26 14:38:20,350,322,27,0,0,0,0
2026-05-26 14:38:20,352,324,26,0,0,0,0
2026-05-26 14:38:21,353,325,26,0,0,0,0
2026-05-26 14:38:21,350,322,27,0,0,0,0
2026-05-26 14:38:21,352,323,28,0,0,0,0
2026-05-26 14:38:22,351,322,27,0,0,0,0
2026-05-26 14:38:22,352,324,27,0,0,0,0
2026-05-26 14:38:23,351,323,27,0,0,0,0
2026-05-26 14:38:23,353,325,27,0,0,0,0
2026-05-26 14:38:23,350,322,27,0,0,0,0
2026-05-26 14:38:24,352,324,26,0,0,0,0
2026-05-26 14:38:24,352,324,27,0,0,0,0
2026-05-26 14:38:24,352,325,26,0,0,0,0
2026-05-26 14:38:25,353,325,27,0,0,0,0
2026-05-26 14:38:25,350,322,26,0,0,0,0
2026-05-26 14:38:25,350,323,27,0,0,0,0
2026-05-26 14:38:26,350,322,27,0,0,0,0
2026-05-26 14:38:26,352,323,27,0,0,0,0
2026-05-26 14:38:27,351,323,26,0,0,0,0
2026-05-26 14:38:27,351,324,27,0,0,0,0
2026-05-26 14:38:27,350,322,26,0,0,0,0
2026-05-26 14:38:28,352,324,27,0,0,0,0
2026-05-26 14:38:28,350,322,26,0,0,0,0
2026-05-26 14:38:28,352,325,26,0,0,0,0
2026-05-26 14:38:29,351,323,27,0,0,0,0
2026-05-26 14:38:29,351,324,27,0,0,0,0
2026-05-26 14:38:29,353,325,27,0,0,0,0
2026-05-26 14:38:30,352,324,27,0,0,0,0
2026-05-26 14:38:30,352,324,27,0,0,0,0
2026-05-26 14:38:31,351,323,26,0,0,0,0
2026-05-26 14:38:31,352,324,27,0,0,0,0
2026-05-26 14:38:31,350,323,26,0,0,0,0
2026-05-26 14:38:32,352,323,27,0,0,0,0
2026-05-26 14:38:32,351,324,26,0,0,0,0
2026-05-26 14:38:32,353,325,27,0,0,0,0
2026-05-26 14:38:33,351,323,26,0,0,0,0
2026-05-26 14:38:33,351,324,27,0,0,0,0
2026-05-26 14:38:33,350,322,26,0,0,0,0
2026-05-26 14:38:34,351,323,26,0,0,0,0
2026-05-26 14:38:34,351,323,27,0,0,0,0
2026-05-26 14:38:34,353,324,27,0,0,0,0
2026-05-26 14:38:35,351,323,27,0,0,0,0
2026-05-26 14:38:35,352,324,26,0,0,0,0
2026-05-26 14:38:36,352,323,27,0,0,0,0
2026-05-26 14:38:36,351,323,26,0,0,0,0
2026-05-26 14:38:36,353,325,27,0,0,0,0
2026-05-26 14:38:37,349,322,26,0,0,0,0
2026-05-26 14:38:37,353,325,27,0,0,0,0
2026-05-26 14:38:37,350,322,26,0,0,0,0
2026-05-26 14:38:38,350,321,27,0,0,0,0
2026-05-26 14:38:38,351,324,26,0,0,0,0
2026-05-26 14:38:38,353,325,27,0,0,0,0
2026-05-26 14:38:39,351,323,26,0,0,0,0
2026-05-26 14:38:39,351,324,26,0,0,0,0
2026-05-26 14:38:40,352,324,27,0,0,0,0
2026-05-26 14:38:40,351,324,26,0,0,0,0
2026-05-26 14:38:40,351,323,27,0,0,0,0
2026-05-26 14:38:41,351,323,27,0,0,0,0
2026-05-26 14:38:41,353,325,26,0,0,0,0
2026-05-26 14:38:41,350,323,26,0,0,0,0
2026-05-26 14:38:42,352,324,27,0,0,0,0
2026-05-26 14:38:42,351,323,26,0,0,0,0
2026-05-26 14:38:43,354,325,28,0,0,0,0
2026-05-26 14:38:43,352,325,26,0,0,0,0
2026-05-26 14:38:43,352,324,27,0,0,0,0
2026-05-26 14:38:44,352,323,27,0,0,0,0
2026-05-26 14:38:44,351,324,26,0,0,0,0
2026-05-26 14:38:44,350,322,27,0,0,0,0
2026-05-26 14:38:45,350,323,26,0,0,0,0
2026-05-26 14:38:45,354,325,27,0,0,0,0
2026-05-26 14:38:45,350,322,26,0,0,0,0
2026-05-26 14:38:46,352,323,27,0,0,0,0
2026-05-26 14:38:46,349,322,26,0,0,0,0
2026-05-26 14:38:46,353,325,27,0,0,0,0
2026-05-26 14:38:47,350,322,27,0,0,0,0
2026-05-26 14:38:47,352,324,27,0,0,0,0
2026-05-26 14:38:48,352,324,27,0,0,0,0
2026-05-26 14:38:48,351,323,27,0,0,0,0
2026-05-26 14:38:48,350,322,27,0,0,0,0
2026-05-26 14:38:49,351,323,27,0,0,0,0
2026-05-26 14:38:49,353,325,26,0,0,0,0
2026-05-26 14:38:49,350,322,26,0,0,0,0
2026-05-26 14:38:50,352,324,27,0,0,0,0
2026-05-26 14:38:50,350,322,26,0,0,0,0
2026-05-26 14:38:50,351,323,27,0,0,0,0
2026-05-26 14:38:51,350,323,26,0,0,0,0
2026-05-26 14:38:51,351,322,27,0,0,0,0
2026-05-26 14:38:52,350,323,26,0,0,0,0
2026-05-26 14:38:52,352,323,27,0,0,0,0
2026-05-26 14:38:52,351,323,26,0,0,0,0
2026-05-26 14:38:53,353,324,27,0,0,0,0
2026-05-26 14:38:53,351,323,27,0,0,0,0
2026-05-26 14:38:53,350,322,27,0,0,0,0
2026-05-26 14:38:54,353,324,28,0,0,0,0
2026-05-26 14:38:54,350,322,27,0,0,0,0
2026-05-26 14:38:54,353,325,27,0,0,0,0
2026-05-26 14:38:55,350,322,27,0,0,0,0
2026-05-26 14:38:55,351,323,27,0,0,0,0
2026-05-26 14:38:56,350,323,26,0,0,0,0
2026-05-26 14:38:56,352,324,27,0,0,0,0
2026-05-26 14:38:56,350,322,26,0,0,0,0
2026-05-26 14:38:57,352,324,27,0,0,0,0
2026-05-26 14:38:57,352,324,27,0,0,0,0
2026-05-26 14:38:57,352,324,26,0,0,0,0
2026-05-26 14:38:58,352,324,26,0,0,0,0
2026-05-26 14:38:58,350,322,26,0,0,0,0
2026-05-26 14:38:58,353,324,27,0,0,0,0
2026-05-26 14:38:59,350,322,26,0,0,0,0
2026-05-26 14:38:59,351,323,27,0,0,0,0
2026-05-26 14:39:00,350,322,27,0,0,0,0
2026-05-26 14:39:00,352,323,28,0,0,0,0
2026-05-26 14:39:00,351,323,26,0,0,0,0
2026-05-26 14:39:01,353,325,26,0,0,0,0
2026-05-26 14:39:01,352,324,26,0,0,0,0
2026-05-26 14:39:01,352,324,27,0,0,0,0
2026-05-26 14:39:02,352,324,27,0,0,0,0
2026-05-26 14:39:02,351,323,26,0,0,0,0
2026-05-26 14:39:02,353,325,26,0,0,0,0
2026-05-26 14:39:03,350,322,26,0,0,0,0
2026-05-26 14:39:03,352,324,26,0,0,0,0
2026-05-26 14:39:04,350,322,26,0,0,0,0
2026-05-26 14:39:04,352,324,26,0,0,0,0
2026-05-26 14:39:04,350,322,27,0,0,0,0
2026-05-26 14:39:05,351,323,27,0,0,0,0
2026-05-26 14:39:05,351,323,27,0,0,0,0
2026-05-26 14:39:05,351,323,27,0,0,0,0
2026-05-26 14:39:06,351,322,27,0,0,0,0
2026-05-26 14:39:06,352,324,26,0,0,0,0
2026-05-26 14:39:06,351,323,27,0,0,0,0
2026-05-26 14:39:07,352,324,27,0,0,0,0
2026-05-26 14:39:07,351,323,27,0,0,0,0
2026-05-26 14:39:08,353,325,26,0,0,0,0
2026-05-26 14:39:08,352,325,26,0,0,0,0
2026-05-26 14:39:08,350,322,26,0,0,0,0
2026-05-26 14:39:09,352,324,27,0,0,0,0
2026-05-26 14:39:09,351,322,27,0,0,0,0
2026-05-26 14:39:09,351,324,26,0,0,0,0
2026-05-26 14:39:10,350,322,27,0,0,0,0
2026-05-26 14:39:10,351,323,27,0,0,0,0
2026-05-26 14:39:10,351,323,27,0,0,0,0
2026-05-26 14:39:11,350,322,27,0,0,0,0
2026-05-26 14:39:11,350,323,26,0,0,0,0
2026-05-26 14:39:11,352,324,26,0,0,0,0
2026-05-26 14:39:12,350,322,27,0,0,0,0
2026-05-26 14:39:12,352,324,27,0,0,0,0
2026-05-26 14:39:13,351,323,27,0,0,0,0
2026-05-26 14:39:13,352,324,26,0,0,0,0
2026-05-26 14:39:13,351,322,27,0,0,0,0
2026-05-26 14:39:14,352,324,26,0,0,0,0
2026-05-26 14:39:14,352,324,27,0,0,0,0
2026-05-26 14:39:14,351,324,26,0,0,0,0
2026-05-26 14:39:15,354,326,27,0,0,0,0
2026-05-26 14:39:15,351,324,26,0,0,0,0
2026-05-26 14:39:15,350,322,27,0,0,0,0
2026-05-26 14:39:16,352,324,27,0,0,0,0
2026-05-26 14:39:16,353,325,27,0,0,0,0
2026-05-26 14:39:17,351,323,26,0,0,0,0
2026-05-26 14:39:17,352,324,26,0,0,0,0
2026-05-26 14:39:17,351,322,27,0,0,0,0
2026-05-26 14:39:18,352,324,26,0,0,0,0
2026-05-26 14:39:18,353,324,27,0,0,0,0
2026-05-26 14:39:18,351,323,27,0,0,0,0
2026-05-26 14:39:19,353,325,27,0,0,0,0
2026-05-26 14:39:19,350,322,27,0,0,0,0
2026-05-26 14:39:19,350,322,27,0,0,0,0
2026-05-26 14:39:20,350,322,26,0,0,0,0
2026-05-26 14:39:20,352,324,27,0,0,0,0
2026-05-26 14:39:21,352,324,27,0,0,0,0
2026-05-26 14:39:21,352,323,28,0,0,0,0
2026-05-26 14:39:21,350,322,26,0,0,0,0
2026-05-26 14:39:22,352,324,26,0,0,0,0
2026-05-26 14:39:22,353,325,27,0,0,0,0
2026-05-26 14:39:22,351,323,27,0,0,0,0
2026-05-26 14:39:23,353,325,27,0,0,0,0
2026-05-26 14:39:23,350,323,26,0,0,0,0
2026-05-26 14:39:23,352,324,27,0,0,0,0
2026-05-26 14:39:24,352,324,26,0,0,0,0
2026-05-26 14:39:24,351,322,27,0,0,0,0
2026-05-26 14:39:24,351,323,26,0,0,0,0
2026-05-26 14:39:25,352,324,27,0,0,0,0
2026-05-26 14:39:25,350,322,26,0,0,0,0
2026-05-26 14:39:26,350,322,26,0,0,0,0
2026-05-26 14:39:26,351,323,26,0,0,0,0
2026-05-26 14:39:26,351,324,26,0,0,0,0
2026-05-26 14:39:27,352,325,26,0,0,0,0
2026-05-26 14:39:27,352,324,27,0,0,0,0
2026-05-26 14:39:27,352,324,27,0,0,0,0
2026-05-26 14:39:28,350,322,26,0,0,0,0
2026-05-26 14:39:28,353,325,27,0,0,0,0
2026-05-26 14:39:28,351,323,27,0,0,0,0
2026-05-26 14:39:29,352,324,27,0,0,0,0
2026-05-26 14:39:29,350,323,26,0,0,0,0
2026-05-26 14:39:30,352,324,27,0,0,0,0
2026-05-26 14:39:30,351,323,26,0,0,0,0
2026-05-26 14:39:30,352,324,27,0,0,0,0
2026-05-26 14:39:31,351,323,26,0,0,0,0
2026-05-26 14:39:31,352,324,27,0,0,0,0
2026-05-26 14:39:31,351,324,26,0,0,0,0
2026-05-26 14:39:32,349,321,27,0,0,0,0
2026-05-26 14:39:32,352,324,27,0,0,0,0
2026-05-26 14:39:32,351,323,26,0,0,0,0
2026-05-26 14:39:33,352,324,26,0,0,0,0
2026-05-26 14:39:33,350,322,27,0,0,0,0
2026-05-26 14:39:34,352,324,27,0,0,0,0
2026-05-26 14:39:34,350,323,26,0,0,0,0
2026-05-26 14:39:34,352,324,27,0,0,0,0
2026-05-26 14:39:35,351,323,26,0,0,0,0
2026-05-26 14:39:35,351,323,26,0,0,0,0
2026-05-26 14:39:35,351,323,27,0,0,0,0
2026-05-26 14:39:36,352,323,27,0,0,0,0
2026-05-26 14:39:36,352,324,27,0,0,0,0
2026-05-26 14:39:36,352,324,27,0,0,0,0
2026-05-26 14:39:37,350,323,26,0,0,0,0
2026-05-26 14:39:37,351,323,27,0,0,0,0
2026-05-26 14:39:38,353,324,27,0,0,0,0
2026-05-26 14:39:38,352,323,28,0,0,0,0
2026-05-26 14:39:38,352,324,26,0,0,0,0
2026-05-26 14:39:39,351,323,27,0,0,0,0
2026-05-26 14:39:39,353,324,27,0,0,0,0
2026-05-26 14:39:39,349,322,26,0,0,0,0
2026-05-26 14:39:40,352,324,27,0,0,0,0
2026-05-26 14:39:40,351,323,27,0,0,0,0
2026-05-26 14:39:40,352,324,27,0,0,0,0
2026-05-26 14:39:41,351,324,26,0,0,0,0
2026-05-26 14:39:41,351,323,27,0,0,0,0
2026-05-26 14:39:42,352,324,26,0,0,0,0
2026-05-26 14:39:42,353,325,26,0,0,0,0
2026-05-26 14:39:42,353,325,27,0,0,0,0
2026-05-26 14:39:43,351,324,26,0,0,0,0
2026-05-26 14:39:43,352,324,27,0,0,0,0
2026-05-26 14:39:43,351,324,26,0,0,0,0
2026-05-26 14:39:44,350,322,27,0,0,0,0
2026-05-26 14:39:44,352,324,27,0,0,0,0
2026-05-26 14:39:44,352,323,27,0,0,0,0
2026-05-26 14:39:45,352,324,27,0,0,0,0
2026-05-26 14:39:45,350,323,26,0,0,0,0
2026-05-26 14:39:45,351,323,27,0,0,0,0
2026-05-26 14:39:46,350,322,26,0,0,0,0
2026-05-26 14:39:46,353,325,27,0,0,0,0
2026-05-26 14:39:47,351,323,26,0,0,0,0
2026-05-26 14:39:47,352,324,27,0,0,0,0
2026-05-26 14:39:47,352,325,26,0,0,0,0
2026-05-26 14:39:48,350,322,26,0,0,0,0
2026-05-26 14:39:48,352,324,27,0,0,0,0
2026-05-26 14:39:49,351,324,26,0,0,0,0
2026-05-26 14:39:49,352,323,27,0,0,0,0
2026-05-26 14:39:49,351,323,26,0,0,0,0
2026-05-26 14:39:50,352,324,27,0,0,0,0
2026-05-26 14:39:50,352,325,26,0,0,0,0
2026-05-26 14:39:50,352,323,28,0,0,0,0
2026-05-26 14:39:51,353,324,27,0,0,0,0
2026-05-26 14:39:51,350,322,26,0,0,0,0
2026-05-26 14:39:51,352,323,27,0,0,0,0
2026-05-26 14:39:52,350,322,26,0,0,0,0
2026-05-26 14:39:52,352,324,27,0,0,0,0
2026-05-26 14:39:52,351,323,27,0,0,0,0
2026-05-26 14:39:53,352,323,27,0,0,0,0
2026-05-26 14:39:53,352,324,26,0,0,0,0
2026-05-26 14:39:54,351,322,27,0,0,0,0
2026-05-26 14:39:54,352,325,26,0,0,0,0
2026-05-26 14:39:54,351,323,26,0,0,0,0
2026-05-26 14:39:55,352,325,26,0,0,0,0
2026-05-26 14:39:55,350,323,26,0,0,0,0
2026-05-26 14:39:55,352,324,27,0,0,0,0
2026-05-26 14:39:56,349,321,27,0,0,0,0
2026-05-26 14:39:56,353,324,27,0,0,0,0
2026-05-26 14:39:56,351,323,26,0,0,0,0
2026-05-26 14:39:57,351,324,27,0,0,0,0
2026-05-26 14:39:57,352,324,27,0,0,0,0
2026-05-26 14:39:58,352,324,27,0,0,0,0
2026-05-26 14:39:58,352,324,27,0,0,0,0
2026-05-26 14:39:58,350,323,26,0,0,0,0
2026-05-26 14:39:59,352,324,27,0,0,0,0
2026-05-26 14:39:59,350,322,27,0,0,0,0
2026-05-26 14:40:00,352,324,27,0,0,0,0
2026-05-26 14:40:00,352,323,27,0,0,0,0
2026-05-26 14:40:00,352,324,27,0,0,0,0
2026-05-26 14:40:00,351,323,27,0,0,0,0
2026-05-26 14:40:01,351,324,26,0,0,0,0
2026-05-26 14:40:01,352,324,27,0,0,0,0
2026-05-26 14:40:01,352,324,26,0,0,0,0
2026-05-26 14:40:02,350,323,26,0,0,0,0
2026-05-26 14:40:02,352,323,27,0,0,0,0
2026-05-26 14:40:03,353,325,26,0,0,0,0
2026-05-26 14:40:03,350,322,26,0,0,0,0
2026-05-26 14:40:03,353,325,26,0,0,0,0
2026-05-26 14:40:04,350,322,27,0,0,0,0
2026-05-26 14:40:04,352,324,27,0,0,0,0
2026-05-26 14:40:04,351,323,26,0,0,0,0
2026-05-26 14:40:05,351,323,27,0,0,0,0
2026-05-26 14:40:05,351,323,27,0,0,0,0
2026-05-26 14:40:05,352,324,26,0,0,0,0
2026-05-26 14:40:06,350,322,27,0,0,0,0
2026-05-26 14:40:06,352,324,27,0,0,0,0
2026-05-26 14:40:07,353,324,27,0,0,0,0
2026-05-26 14:40:07,352,323,27,0,0,0,0
2026-05-26 14:40:07,352,323,27,0,0,0,0
2026-05-26 14:40:08,350,322,26,0,0,0,0
2026-05-26 14:40:08,352,324,26,0,0,0,0
2026-05-26 14:40:08,351,323,26,0,0,0,0
2026-05-26 14:40:09,351,324,26,0,0,0,0
2026-05-26 14:40:09,350,323,26,0,0,0,0
2026-05-26 14:40:09,352,324,27,0,0,0,0
2026-05-26 14:40:10,350,322,26,0,0,0,0
2026-05-26 14:40:10,352,323,27,0,0,0,0
2026-05-26 14:40:11,351,323,26,0,0,0,0
2026-05-26 14:40:11,351,324,26,0,0,0,0
2026-05-26 14:40:11,353,325,27,0,0,0,0
2026-05-26 14:40:12,352,324,26,0,0,0,0
2026-05-26 14:40:12,352,324,27,0,0,0,0
2026-05-26 14:40:12,352,324,27,0,0,0,0
2026-05-26 14:40:13,352,324,27,0,0,0,0
2026-05-26 14:40:13,350,322,27,0,0,0,0
2026-05-26 14:40:13,352,324,27,0,0,0,0
2026-05-26 14:40:14,350,323,26,0,0,0,0
2026-05-26 14:40:14,352,324,27,0,0,0,0
2026-05-26 14:40:15,352,323,27,0,0,0,0
2026-05-26 14:40:15,351,324,26,0,0,0,0
2026-05-26 14:40:15,352,324,27,0,0,0,0
2026-05-26 14:40:16,353,326,26,0,0,0,0
2026-05-26 14:40:16,353,324,27,0,0,0,0
2026-05-26 14:40:16,351,323,26,0,0,0,0
2026-05-26 14:40:17,351,324,27,0,0,0,0
2026-05-26 14:40:17,350,322,26,0,0,0,0
2026-05-26 14:40:17,353,324,27,0,0,0,0
2026-05-26 14:40:18,350,322,27,0,0,0,0
2026-05-26 14:40:18,352,324,26,0,0,0,0
2026-05-26 14:40:19,352,323,27,0,0,0,0
2026-05-26 14:40:19,352,324,26,0,0,0,0
2026-05-26 14:40:19,351,323,27,0,0,0,0
2026-05-26 14:40:20,352,324,26,0,0,0,0
2026-05-26 14:40:20,350,323,27,0,0,0,0
2026-05-26 14:40:20,351,323,26,0,0,0,0
2026-05-26 14:40:21,352,325,26,0,0,0,0
2026-05-26 14:40:21,352,324,26,0,0,0,0
2026-05-26 14:40:21,352,324,27,0,0,0,0
2026-05-26 14:40:22,350,322,26,0,0,0,0
2026-05-26 14:40:22,351,323,27,0,0,0,0
2026-05-26 14:40:23,351,323,26,0,0,0,0
2026-05-26 14:40:23,352,324,27,0,0,0,0
2026-05-26 14:40:23,351,323,26,0,0,0,0
2026-05-26 14:40:24,352,324,27,0,0,0,0
2026-05-26 14:40:24,350,322,26,0,0,0,0
2026-05-26 14:40:24,352,324,27,0,0,0,0
2026-05-26 14:40:25,350,323,26,0,0,0,0
2026-05-26 14:40:25,352,325,27,0,0,0,0
2026-05-26 14:40:25,352,324,27,0,0,0,0
2026-05-26 14:40:26,350,322,26,0,0,0,0
2026-05-26 14:40:26,353,324,27,0,0,0,0
2026-05-26 14:40:27,351,323,27,0,0,0,0
2026-05-26 14:40:27,352,324,27,0,0,0,0
2026-05-26 14:40:27,351,324,26,0,0,0,0
2026-05-26 14:40:28,352,323,27,0,0,0,0
2026-05-26 14:40:28,350,322,26,0,0,0,0
2026-05-26 14:40:28,352,324,27,0,0,0,0
2026-05-26 14:40:29,350,322,27,0,0,0,0
2026-05-26 14:40:29,351,323,27,0,0,0,0
2026-05-26 14:40:29,352,324,27,0,0,0,0
2026-05-26 14:40:30,349,322,26,0,0,0,0
2026-05-26 14:40:30,353,325,27,0,0,0,0
2026-05-26 14:40:31,352,324,27,0,0,0,0
2026-05-26 14:40:31,352,324,27,0,0,0,0
2026-05-26 14:40:31,351,323,26,0,0,0,0
2026-05-26 14:40:32,352,324,27,0,0,0,0
2026-05-26 14:40:32,350,322,26,0,0,0,0
2026-05-26 14:40:32,353,324,27,0,0,0,0
2026-05-26 14:40:33,352,324,26,0,0,0,0
2026-05-26 14:40:33,350,322,27,0,0,0,0
2026-05-26 14:40:33,352,324,26,0,0,0,0
2026-05-26 14:40:34,350,322,26,0,0,0,0
2026-05-26 14:40:34,352,323,27,0,0,0,0
2026-05-26 14:40:35,351,323,26,0,0,0,0
2026-05-26 14:40:35,352,324,27,0,0,0,0
2026-05-26 14:40:35,350,323,26,0,0,0,0
2026-05-26 14:40:36,352,324,27,0,0,0,0
2026-05-26 14:40:36,350,322,26,0,0,0,0
2026-05-26 14:40:36,352,324,27,0,0,0,0
2026-05-26 14:40:37,350,323,26,0,0,0,0
2026-05-26 14:40:37,352,323,27,0,0,0,0
2026-05-26 14:40:37,352,324,27,0,0,0,0
2026-05-26 14:40:38,350,322,26,0,0,0,0
2026-05-26 14:40:38,352,324,27,0,0,0,0
2026-05-26 14:40:39,351,323,26,0,0,0,0
2026-05-26 14:40:39,352,323,27,0,0,0,0
2026-05-26 14:40:39,350,322,27,0,0,0,0
2026-05-26 14:40:40,352,324,27,0,0,0,0
2026-05-26 14:40:40,350,322,26,0,0,0,0
2026-05-26 14:40:40,353,325,27,0,0,0,0
2026-05-26 14:40:41,350,322,27,0,0,0,0
2026-05-26 14:40:41,352,323,27,0,0,0,0
2026-05-26 14:40:41,352,324,27,0,0,0,0
2026-05-26 14:40:42,350,322,26,0,0,0,0
2026-05-26 14:40:44,352,324,27,0,0,0,0
2026-05-26 14:40:44,351,323,27,0,0,0,0
2026-05-26 14:40:44,350,322,27,0,0,0,0
2026-05-26 14:40:44,351,324,26,0,0,0,0
2026-05-26 14:40:44,350,322,26,0,0,0,0
2026-05-26 14:40:44,349,321,26,0,0,0,0
2026-05-26 14:40:44,351,323,26,0,0,0,0
2026-05-26 14:40:45,353,324,27,0,0,0,0
2026-05-26 14:40:45,352,324,27,0,0,0,0
2026-05-26 14:40:45,352,324,26,0,0,0,0
2026-05-26 14:40:46,352,324,27,0,0,0,0
2026-05-26 14:40:46,353,324,27,0,0,0,0
2026-05-26 14:40:47,351,323,27,0,0,0,0
2026-05-26 14:40:47,352,323,28,0,0,0,0
2026-05-26 14:40:47,350,322,26,0,0,0,0
2026-05-26 14:40:48,352,324,27,0,0,0,0
2026-05-26 14:40:48,350,322,26,0,0,0,0
2026-05-26 14:40:48,352,324,27,0,0,0,0
2026-05-26 14:40:49,351,323,26,0,0,0,0
2026-05-26 14:40:49,352,324,27,0,0,0,0
2026-05-26 14:40:49,352,324,26,0,0,0,0
2026-05-26 14:40:50,352,324,27,0,0,0,0
2026-05-26 14:40:50,352,324,26,0,0,0,0
2026-05-26 14:40:51,352,323,27,0,0,0,0
2026-05-26 14:40:51,351,324,26,0,0,0,0
2026-05-26 14:40:51,350,322,27,0,0,0,0
2026-05-26 14:40:52,353,325,27,0,0,0,0
2026-05-26 14:40:52,350,322,27,0,0,0,0
2026-05-26 14:40:52,352,324,27,0,0,0,0
2026-05-26 14:40:53,351,322,27,0,0,0,0
2026-05-26 14:40:53,352,324,27,0,0,0,0
2026-05-26 14:40:53,351,324,26,0,0,0,0
2026-05-26 14:40:54,354,325,28,0,0,0,0
2026-05-26 14:40:54,351,324,26,0,0,0,0
2026-05-26 14:40:55,351,323,27,0,0,0,0
2026-05-26 14:40:55,352,324,27,0,0,0,0
2026-05-26 14:40:55,350,322,26,0,0,0,0
2026-05-26 14:40:56,352,324,27,0,0,0,0
2026-05-26 14:40:56,351,322,27,0,0,0,0
2026-05-26 14:40:56,352,324,27,0,0,0,0
2026-05-26 14:40:57,350,322,27,0,0,0,0
2026-05-26 14:40:57,352,324,27,0,0,0,0
2026-05-26 14:40:57,351,323,27,0,0,0,0
2026-05-26 14:40:58,352,324,27,0,0,0,0
2026-05-26 14:40:58,352,324,27,0,0,0,0
2026-05-26 14:40:59,353,325,26,0,0,0,0
2026-05-26 14:40:59,352,325,26,0,0,0,0
2026-05-26 14:40:59,350,322,27,0,0,0,0
2026-05-26 14:41:00,352,323,27,0,0,0,0
2026-05-26 14:41:00,350,322,27,0,0,0,0
2026-05-26 14:41:00,350,322,27,0,0,0,0
2026-05-26 14:41:01,353,324,27,0,0,0,0
2026-05-26 14:41:01,352,324,26,0,0,0,0
2026-05-26 14:41:01,353,325,27,0,0,0,0
2026-05-26 14:41:02,350,322,27,0,0,0,0
2026-05-26 14:41:02,353,324,27,0,0,0,0
2026-05-26 14:41:02,353,325,27,0,0,0,0
2026-05-26 14:41:03,351,324,26,0,0,0,0
2026-05-26 14:41:03,350,321,27,0,0,0,0
2026-05-26 14:41:04,352,323,27,0,0,0,0
2026-05-26 14:41:04,351,323,26,0,0,0,0
2026-05-26 14:41:04,351,323,26,0,0,0,0
2026-05-26 14:41:05,352,325,26,0,0,0,0
2026-05-26 14:41:05,352,324,27,0,0,0,0
2026-05-26 14:41:05,351,323,26,0,0,0,0
2026-05-26 14:41:06,350,322,27,0,0,0,0
2026-05-26 14:41:06,351,324,26,0,0,0,0
2026-05-26 14:41:06,351,323,27,0,0,0,0
2026-05-26 14:41:07,351,324,27,0,0,0,0
2026-05-26 14:41:07,350,322,27,0,0,0,0
2026-05-26 14:41:08,352,324,27,0,0,0,0
2026-05-26 14:41:08,350,322,27,0,0,0,0
2026-05-26 14:41:08,351,323,27,0,0,0,0
2026-05-26 14:41:09,352,324,27,0,0,0,0
2026-05-26 14:41:09,352,324,26,0,0,0,0
2026-05-26 14:41:09,352,324,27,0,0,0,0
2026-05-26 14:41:10,352,324,27,0,0,0,0
2026-05-26 14:41:10,352,324,27,0,0,0,0
2026-05-26 14:41:10,351,323,27,0,0,0,0
2026-05-26 14:41:11,351,324,27,0,0,0,0
2026-05-26 14:41:11,350,322,26,0,0,0,0
2026-05-26 14:41:12,352,323,27,0,0,0,0
2026-05-26 14:41:12,350,322,27,0,0,0,0
2026-05-26 14:41:12,352,324,27,0,0,0,0
2026-05-26 14:41:13,351,323,26,0,0,0,0
2026-05-26 14:41:13,351,324,26,0,0,0,0
2026-05-26 14:41:13,350,322,27,0,0,0,0
2026-05-26 14:41:14,352,324,26,0,0,0,0
